,Actual Profit ($),Actual Sales (Qty),Actual Cost of Goods Sold  (COGS) ($),Actual Total Expenses ($),Inventory (Qty),Budget Profit ($),Budget Sales (Qty),Budget COGS ($),Date,Market,Province,City,Store#,Market Size,Product Type,Product,Type,Sales Outlier
1985,12,89,38,39,256,0,60,30,2019-12-31,Atlantic,New Brunswick,Bathurst,580,Small Market,Espresso,Decaf Espresso,Decaf,Normal
1986,12,89,38,39,256,10,60,20,2019-12-31,Atlantic,New Brunswick,Miramichi,598,Small Market,Tea,Earl Grey,Regular,Normal
1987,12,56,24,20,567,20,40,10,2019-12-31,Prairie,Saskatchewan,Prince Albert,772,Major Market,Herbal Tea,Chamomile,Decaf,Normal
1988,13,56,24,19,567,30,70,30,2019-12-31,Atlantic,Newfoundland,Corner Brook,2850,Small Market,Espresso,Decaf Espresso,Decaf,Normal
1989,13,56,24,19,567,20,50,20,2019-12-31,Atlantic,Nova Scotia,Cape Breton ,6200,Small Market,Espresso,Caffe Latte,Regular,Normal
1990,16,160,92,52,1898,40,190,100,2019-12-31,Atlantic,New Brunswick,Bathurst,580,Small Market,Coffee,Decaf Irish Cream,Decaf,Normal
1991,16,160,92,52,1898,20,140,80,2019-12-31,North,Nunavut,Pangnirtung,573,Small Market,Herbal Tea,Lemon,Decaf,Normal
1992,17,160,92,51,1898,20,140,80,2019-12-31,Atlantic,New Brunswick,Miramichi,598,Small Market,Herbal Tea,Mint,Decaf,Normal
1993,17,58,23,18,807,40,70,20,2019-12-31,Atlantic,Nova Scotia,Cape Breton ,6200,Small Market,Espresso,Caffe Mocha,Regular,Normal
1994,17,58,23,18,807,20,50,20,2019-12-31,Central,Ontario,Waterloo,702,Small Market,Espresso,Decaf Espresso,Decaf,Normal
1995,19,60,24,17,829,20,50,20,2019-12-31,Central,Ontario,Ottawa,541,Small Market,Herbal Tea,Chamomile,Decaf,Normal
1996,20,250,105,125,716,30,240,100,2019-12-31,Atlantic,Newfoundland,Corner Brook,2850,Small Market,Coffee,Colombian,Regular,Normal
1997,20,250,105,125,716,50,290,120,2019-12-31,Atlantic,Nova Scotia,Cape Breton ,6200,Small Market,Coffee,Decaf Irish Cream,Decaf,Normal
1998,20,250,105,125,716,30,230,90,2019-12-31,Central,Quebec,Gatieau,580,Small Market,Herbal Tea,Lemon,Decaf,Normal
1999,21,114,49,44,392,40,110,40,2019-12-31,Prairie,Manitoba,Brandon,1200,Small Market,Espresso,Decaf Espresso,Decaf,Normal
2000,21,114,49,44,392,50,130,50,2019-12-31,Atlantic,New Brunswick,Miramichi,598,Small Market,Coffee,Colombian,Regular,Normal
2001,21,250,105,124,716,30,240,100,2019-12-31,Prairie,Saskatchewan,Regina,305,Major Market,Espresso,Caffe Mocha,Regular,Normal
2002,22,145,65,58,403,30,140,60,2019-12-31,Atlantic,Newfoundland,Corner Brook,2850,Small Market,Coffee,Amaretto,Regular,Normal
2003,22,145,65,58,403,20,130,60,2019-12-31,Central,Quebec,Gatieau,405,Small Market,Herbal Tea,Chamomile,Decaf,Normal
2004,23,145,65,57,403,30,140,60,2019-12-31,Atlantic,Nova Scotia,Cape Breton ,6200,Small Market,Espresso,Caffe Mocha,Regular,Normal
2005,23,145,65,57,403,20,100,40,2019-12-31,Prairie,Saskatchewan,Prince Albert,954,Major Market,Herbal Tea,Lemon,Decaf,Normal
2006,24,101,41,36,435,30,90,30,2019-12-31,Prairie,Alberta,Red Deer,965,Major Market,Herbal Tea,Lemon,Decaf,Normal
2007,24,101,41,36,435,20,90,40,2019-12-31,West,British Columbia,Vancounver,510,Major Market,Coffee,Colombian,Regular,Normal
2008,24,73,29,20,490,20,50,20,2019-12-31,Central,Quebec,Gatieau,580,Small Market,Espresso,Caffe Mocha,Regular,Normal
2009,25,73,29,19,490,30,60,20,2019-12-31,West,British Columbia,Kelowna,670,Major Market,Herbal Tea,Chamomile,Decaf,Normal
2010,25,73,29,19,490,30,70,30,2019-12-31,Atlantic,Newfoundland,Conception Bay South,2300,Major Market,Tea,Green Tea,Regular,Normal
2011,25,73,29,19,490,30,50,20,2019-12-31,Central,Ontario,Ottawa,971,Small Market,Tea,Darjeeling,Regular,Normal
2012,25,101,41,35,435,50,120,40,2019-12-31,Central,Ontario,Kitchener,503,Large Market,Coffee,Decaf Irish Cream,Decaf,Normal
2013,26,116,53,37,1054,20,90,40,2019-12-31,Prairie,Alberta,Edmonton,450,Major Market,Tea,Earl Grey,Regular,Normal
2014,26,153,68,59,619,50,180,80,2019-12-31,Atlantic,New Brunswick,Miramichi,598,Small Market,Coffee,Decaf Irish Cream,Decaf,Normal
2015,26,77,31,20,844,30,70,30,2019-12-31,Atlantic,New Brunswick,Miramichi,598,Small Market,Espresso,Caffe Latte,Regular,Normal
2016,26,153,68,59,619,40,150,60,2019-12-31,North,Nunavut,Pangnirtung,573,Small Market,Coffee,Colombian,Regular,Normal
2017,26,75,30,19,882,30,70,30,2019-12-31,Prairie,Saskatchewan,Prince Albert,813,Major Market,Tea,Darjeeling,Regular,Normal
2018,26,153,68,59,619,30,140,60,2019-12-31,North,Yukon,Whitehorse,985,Small Market,Herbal Tea,Lemon,Decaf,Normal
2019,27,153,68,58,619,20,110,50,2019-12-31,Prairie,Manitoba,Brandon,1200,Small Market,Herbal Tea,Lemon,Decaf,Normal
2020,27,122,48,47,462,50,140,50,2019-12-31,Atlantic,New Brunswick,Bathurst,580,Small Market,Coffee,Colombian,Regular,Normal
2021,27,77,31,19,844,50,90,30,2019-12-31,North,Nunavut,Iqaluit,314,Small Market,Espresso,Decaf Espresso,Decaf,Normal
2022,27,106,43,36,466,20,80,30,2019-12-31,North,Yukon,Whitehorse,225,Small Market,Espresso,Decaf Espresso,Decaf,Normal
2023,28,127,54,45,424,30,110,50,2019-12-31,Prairie,Alberta,Red Deer,965,Major Market,Herbal Tea,Chamomile,Decaf,Normal
2024,28,82,33,21,818,40,80,30,2019-12-31,Prairie,Manitoba,Brandon,1200,Small Market,Tea,Green Tea,Regular,Normal
2025,28,122,48,46,462,40,110,40,2019-12-31,Atlantic,New Brunswick,Miramichi,598,Small Market,Herbal Tea,Lemon,Decaf,Normal
2026,28,106,43,35,466,20,80,30,2019-12-31,Atlantic,Newfoundland,Corner Brook,2850,Small Market,Tea,Darjeeling,Regular,Normal
2027,28,122,48,46,462,30,100,40,2019-12-31,North,Northwest Territories,Hay River,4500,Small Market,Coffee,Colombian,Regular,Normal
2028,28,106,43,35,466,20,70,30,2019-12-31,Atlantic,Nova Scotia,Cape Breton ,6200,Small Market,Tea,Earl Grey,Regular,Normal
2029,28,127,54,45,424,40,120,50,2019-12-31,Central,Ontario,Kitchener,503,Large Market,Espresso,Caffe Mocha,Regular,Normal
2030,28,82,33,21,870,50,90,30,2019-12-31,Central,Quebec,Gatieau,580,Small Market,Coffee,Decaf Irish Cream,Decaf,Normal
2031,29,127,54,44,424,30,110,50,2019-12-31,Prairie,Alberta,Edmonton,450,Major Market,Herbal Tea,Mint,Decaf,Normal
2032,29,99,43,27,531,30,90,40,2019-12-31,Prairie,Alberta,Edmonton,450,Major Market,Coffee,Colombian,Regular,Normal
2033,29,99,43,27,531,30,90,40,2019-12-31,West,British Columbia,Kelowna,620,Major Market,Herbal Tea,Mint,Decaf,Normal
2034,29,82,33,20,870,30,70,30,2019-12-31,West,British Columbia,Kelowna,670,Major Market,Herbal Tea,Lemon,Decaf,Normal
2035,29,127,54,44,424,40,120,50,2019-12-31,West,British Columbia,Vancounver,510,Major Market,Coffee,Amaretto,Regular,Normal
2036,29,82,33,20,870,40,80,30,2019-12-31,Atlantic,Newfoundland,Mount Pearl,2050,Major Market,Tea,Darjeeling,Regular,Normal
2037,29,99,43,27,531,30,90,40,2019-12-31,Central,Quebec,Montreal,773,Major Market,Herbal Tea,Lemon,Decaf,Normal
2038,30,99,43,26,531,40,110,50,2019-12-31,Prairie,Alberta,Red Deer,965,Major Market,Coffee,Decaf Irish Cream,Decaf,Normal
2039,30,107,41,36,320,30,90,30,2019-12-31,Atlantic,Newfoundland,Corner Brook,2850,Small Market,Herbal Tea,Chamomile,Decaf,Normal
2040,30,85,34,21,863,30,70,30,2019-12-31,Atlantic,Newfoundland,Corner Brook,2850,Small Market,Herbal Tea,Lemon,Decaf,Normal
2041,30,107,41,36,320,20,70,30,2019-12-31,Atlantic,Nova Scotia,Cape Breton ,6200,Small Market,Tea,Darjeeling,Regular,Normal
2042,30,85,34,21,863,40,80,30,2019-12-31,Prairie,Saskatchewan,Prince Albert,863,Major Market,Tea,Green Tea,Regular,Normal
2043,31,322,135,156,940,40,310,130,2019-12-31,West,British Columbia,Kelowna,620,Major Market,Espresso,Caffe Mocha,Regular,Normal
2044,31,43,0,12,344,30,40,0,2019-12-31,Central,Ontario,Waterloo,702,Small Market,Espresso,Caffe Latte,Regular,Normal
2045,31,85,34,20,863,50,100,40,2019-12-31,North,Yukon,Whitehorse,225,Small Market,Coffee,Decaf Irish Cream,Decaf,Normal
2046,31,107,41,35,320,20,80,30,2019-12-31,North,Yukon,Whitehorse,985,Small Market,Espresso,Caffe Mocha,Regular,Normal
2047,32,43,0,11,344,30,40,0,2019-12-31,North,Northwest Territories,Hay River,4500,Small Market,Tea,Green Tea,Regular,Normal
2048,32,43,0,11,344,40,50,0,2019-12-31,Atlantic,Nova Scotia,Cape Breton ,6200,Small Market,Espresso,Decaf Espresso,Decaf,Normal
2049,32,322,135,155,940,30,290,120,2019-12-31,Central,Ontario,Waterloo,702,Small Market,Herbal Tea,Chamomile,Decaf,Normal
2050,36,139,63,40,1075,40,100,40,2019-12-31,Prairie,Manitoba,Brandon,1200,Small Market,Herbal Tea,Mint,Decaf,Normal
2051,36,127,52,39,327,40,110,40,2019-12-31,Atlantic,New Brunswick,Miramichi,598,Small Market,Herbal Tea,Chamomile,Decaf,Normal
2052,36,139,63,40,1075,50,160,70,2019-12-31,Atlantic,New Brunswick,Miramichi,598,Small Market,Coffee,Amaretto,Regular,Normal
2053,36,139,63,40,1075,40,130,60,2019-12-31,North,Nunavut,Kugluktuk,816,Small Market,Coffee,Decaf Irish Cream,Decaf,Normal
2054,37,127,52,38,327,50,110,40,2019-12-31,North,Northwest Territories,Hay River,4500,Small Market,Coffee,Amaretto,Regular,Normal
2055,46,120,49,25,845,50,110,40,2019-12-31,Atlantic,Nova Scotia,Cape Breton ,6200,Small Market,Herbal Tea,Lemon,Decaf,Normal
2056,46,120,49,25,845,70,140,50,2019-12-31,North,Yukon,Whitehorse,318,Small Market,Coffee,Colombian,Regular,Normal
2057,47,168,67,54,677,80,210,80,2019-12-31,Prairie,Alberta,Edmonton,450,Major Market,Espresso,Decaf Espresso,Decaf,Normal
2058,47,168,67,54,-1239,30,120,50,2019-12-31,Prairie,Alberta,Red Deer,965,Major Market,Espresso,Caffe Latte,Regular,Normal
2059,47,168,67,54,677,50,120,40,2019-12-31,West,British Columbia,Kelowna,620,Major Market,Tea,Green Tea,Regular,Normal
2060,47,123,50,26,898,50,120,50,2019-12-31,Prairie,Manitoba,Brandon,1200,Small Market,Tea,Darjeeling,Regular,Normal
2061,47,123,50,26,898,50,110,40,2019-12-31,Atlantic,New Brunswick,Miramichi,598,Small Market,Espresso,Decaf Espresso,Decaf,Normal
2062,47,168,67,54,677,40,130,50,2019-12-31,Central,Quebec,Montreal,630,Major Market,Tea,Earl Grey,Regular,Normal
2063,48,123,50,25,898,70,150,60,2019-12-31,North,Nunavut,Iqaluit,314,Small Market,Espresso,Caffe Mocha,Regular,Normal
2064,50,176,80,46,1079,80,220,100,2019-12-31,Atlantic,Newfoundland,Corner Brook,2850,Small Market,Espresso,Caffe Mocha,Regular,Normal
2065,50,176,80,46,1079,30,120,60,2019-12-31,Prairie,Saskatchewan,Prince Albert,561,Major Market,Herbal Tea,Mint,Decaf,Normal
2066,51,176,80,45,1079,60,170,70,2019-12-31,Atlantic,Nova Scotia,Cape Breton ,6200,Small Market,Espresso,Decaf Espresso,Decaf,Normal
2067,52,133,54,27,601,40,100,40,2019-12-31,Prairie,Alberta,Red Deer,965,Major Market,Espresso,Decaf Espresso,Decaf,Normal
2068,52,133,54,27,601,60,130,50,2019-12-31,Atlantic,PEI,Cornwall,518,Major Market,Tea,Green Tea,Regular,Normal
2069,53,133,54,26,601,90,170,60,2019-12-31,Prairie,Alberta,Edmonton,450,Major Market,Espresso,Caffe Mocha,Regular,Normal
2070,53,133,54,26,601,50,90,30,2019-12-31,West,British Columbia,Kelowna,620,Major Market,Tea,Earl Grey,Regular,Normal
2071,53,133,54,26,601,50,110,40,2019-12-31,Central,Quebec,Montreal,309,Major Market,Tea,Darjeeling,Regular,Normal
2072,57,195,83,55,575,70,190,80,2019-12-31,Atlantic,Newfoundland,Corner Brook,2850,Small Market,Coffee,Decaf Irish Cream,Decaf,Normal
2073,58,176,72,46,461,80,200,80,2019-12-31,Atlantic,Nova Scotia,Cape Breton ,6200,Small Market,Coffee,Colombian,Regular,Normal
2074,58,195,83,54,575,70,190,80,2019-12-31,Prairie,Saskatchewan,Regina,407,Major Market,Espresso,Decaf Espresso,Decaf,Normal
2075,66,185,81,38,551,60,150,60,2019-12-31,Prairie,Alberta,Edmonton,450,Major Market,Tea,Green Tea,Regular,Normal
2076,66,185,81,38,551,70,170,70,2019-12-31,Central,Ontario,Ottawa,541,Small Market,Herbal Tea,Lemon,Decaf,Normal
2077,66,185,81,38,551,100,220,90,2019-12-31,Central,Quebec,Gatieau,405,Small Market,Coffee,Colombian,Regular,Normal
2078,72,221,88,61,817,70,180,70,2019-12-31,West,British Columbia,Kelowna,670,Major Market,Tea,Darjeeling,Regular,Normal
2079,72,221,88,61,817,60,170,60,2019-12-31,Central,Quebec,Gatieau,405,Small Market,Espresso,Decaf Espresso,Decaf,Normal
2080,73,221,88,60,817,60,160,60,2019-12-31,Central,Ontario,Ottawa,971,Small Market,Tea,Earl Grey,Regular,Normal
2081,73,221,88,60,817,80,190,70,2019-12-31,Prairie,Saskatchewan,Regina,754,Major Market,Coffee,Colombian,Regular,Normal
2082,77,214,94,43,540,70,200,90,2019-12-31,Atlantic,New Brunswick,Miramichi,598,Small Market,Espresso,Caffe Mocha,Regular,Normal
2083,77,214,94,43,540,70,190,80,2019-12-31,North,Yukon,Whitehorse,225,Small Market,Herbal Tea,Chamomile,Decaf,Normal
2084,87,306,153,66,1319,80,280,140,2019-12-31,Prairie,Alberta,Edmonton,450,Major Market,Herbal Tea,Chamomile,Decaf,Normal
2085,87,306,153,66,1319,140,390,190,2019-12-31,West,British Columbia,Kelowna,670,Major Market,Espresso,Caffe Mocha,Regular,Normal
2086,87,306,153,66,1319,80,290,150,2019-12-31,Atlantic,Newfoundland,Conception Bay South,2300,Major Market,Espresso,Regular Espresso,Regular,Normal
2087,87,306,153,66,1319,80,290,150,2019-12-31,Central,Ontario,Ottawa,971,Small Market,Espresso,Decaf Espresso,Decaf,Normal
2088,88,210,86,36,1003,90,200,80,2019-12-31,Prairie,Alberta,Edmonton,450,Major Market,Coffee,Decaf Irish Cream,Decaf,Normal
2089,88,210,86,36,1003,80,190,80,2019-12-31,Central,Quebec,Montreal,630,Major Market,Herbal Tea,Mint,Decaf,Normal
2090,89,210,86,35,1003,80,190,80,2019-12-31,West,British Columbia,Kelowna,620,Major Market,Herbal Tea,Chamomile,Decaf,Normal
2091,89,210,86,35,1003,90,210,90,2019-12-31,Atlantic,PEI,Cornwall,716,Major Market,Tea,Darjeeling,Regular,Normal
2092,105,289,115,69,1166,110,260,100,2019-12-31,Prairie,Manitoba,Brandon,1200,Small Market,Coffee,Colombian,Regular,Normal
2093,105,289,115,69,1166,110,260,100,2019-12-31,Atlantic,Nova Scotia,Cape Breton ,6200,Small Market,Herbal Tea,Chamomile,Decaf,Normal
2094,121,320,134,65,690,90,260,110,2019-12-31,West,British Columbia,Kelowna,670,Major Market,Tea,Earl Grey,Regular,Normal
2095,121,320,134,65,690,100,230,90,2019-12-31,Central,Ontario,Kitchener,503,Large Market,Tea,Green Tea,Regular,Normal
2096,121,320,134,65,-2248,90,240,100,2019-12-31,Central,Quebec,Gatieau,918,Small Market,Espresso,Caffe Latte,Regular,Normal
2097,122,312,127,63,830,120,290,120,2019-12-31,Central,Ontario,Waterloo,775,Small Market,Herbal Tea,Mint,Decaf,Normal
2098,122,312,127,63,830,130,300,120,2019-12-31,Central,Quebec,Montreal,630,Major Market,Coffee,Decaf Irish Cream,Decaf,Normal
2099,122,320,134,64,690,110,280,120,2019-12-31,Prairie,Saskatchewan,Regina,813,Major Market,Coffee,Decaf Irish Cream,Decaf,Normal
2100,123,312,127,62,830,120,290,120,2019-12-31,Atlantic,Nova Scotia,Cape Breton ,6200,Small Market,Herbal Tea,Lemon,Decaf,Normal
2101,133,302,123,46,959,110,230,90,2019-12-31,Prairie,Alberta,Red Deer,965,Major Market,Espresso,Caffe Mocha,Regular,Normal
2102,133,302,123,46,959,150,310,120,2019-12-31,Atlantic,PEI,Cornwall,718,Major Market,Tea,Earl Grey,Regular,Normal
2103,133,302,123,46,959,130,280,110,2019-12-31,Central,Quebec,Montreal,309,Major Market,Herbal Tea,Chamomile,Decaf,Normal
2104,134,302,123,45,959,130,290,120,2019-12-31,Prairie,Alberta,Edmonton,450,Major Market,Coffee,Amaretto,Regular,Normal
2105,134,302,123,45,959,110,220,90,2019-12-31,West,British Columbia,Kelowna,620,Major Market,Tea,Darjeeling,Regular,Normal
2106,156,501,250,95,1820,120,410,210,2019-12-31,Atlantic,Nova Scotia,Cape Breton ,6200,Small Market,Tea,Darjeeling,Regular,Outlier
2107,157,501,250,94,1820,160,480,240,2019-12-31,West,British Columbia,Kelowna,620,Major Market,Espresso,Caffe Latte,Regular,Outlier
2108,157,501,250,94,1820,100,360,180,2019-12-31,Central,Ontario,Waterloo,702,Small Market,Tea,Earl Grey,Regular,Outlier
2109,157,501,250,94,1820,240,640,320,2019-12-31,Central,Quebec,Montreal,630,Major Market,Espresso,Decaf Espresso,Decaf,Outlier
2110,188,525,241,96,1321,240,620,280,2019-12-31,Prairie,Alberta,Red Deer,965,Major Market,Coffee,Colombian,Regular,Outlier
2111,188,525,241,96,1321,170,480,220,2019-12-31,West,British Columbia,Kelowna,620,Major Market,Herbal Tea,Lemon,Decaf,Outlier
2112,194,534,224,116,1191,170,490,210,2019-12-31,Central,Ontario,Waterloo,775,Small Market,Herbal Tea,Lemon,Decaf,Outlier
2113,194,534,224,116,1191,190,520,220,2019-12-31,Central,Quebec,Montreal,847,Major Market,Coffee,Colombian,Regular,Outlier
2114,215,576,247,114,1744,150,420,180,2019-12-31,Central,Ontario,Waterloo,702,Small Market,Tea,Darjeeling,Regular,Outlier
2115,216,576,247,113,1744,210,550,240,2019-12-31,West,British Columbia,Kelowna,620,Major Market,Espresso,Decaf Espresso,Decaf,Outlier
2116,216,654,294,144,1838,170,540,240,2019-12-31,Atlantic,Nova Scotia,Cape Breton ,6200,Small Market,Tea,Earl Grey,Regular,Outlier
2117,216,576,247,113,1744,200,530,230,2019-12-31,Atlantic,Nova Scotia,Cape Breton ,6200,Small Market,Herbal Tea,Chamomile,Decaf,Outlier
2118,216,576,247,113,1744,320,730,310,2019-12-31,Central,Quebec,Montreal,815,Major Market,Espresso,Caffe Mocha,Regular,Outlier
2119,271,699,279,149,2642,350,830,330,2019-12-31,West,British Columbia,Kelowna,620,Major Market,Coffee,Colombian,Regular,Outlier
2120,271,699,279,149,2642,250,620,250,2019-12-31,Atlantic,PEI,Cornwall,845,Major Market,Coffee,Colombian,Regular,Outlier
2121,309,747,294,144,1727,210,540,220,2019-12-31,Atlantic,PEI,Cornwall,607,Major Market,Herbal Tea,Lemon,Decaf,Outlier
2122,312,657,250,95,723,320,640,240,2019-12-31,Atlantic,PEI,Cornwall,718,Major Market,Espresso,Regular Espresso,Regular,Outlier
2123,390,510,67,53,-3534,360,450,60,2019-12-31,Atlantic,Newfoundland,Conception Bay South,2300,Major Market,Coffee,Colombian,Regular,Outlier
2124,0,19,245,132,1419,-240,0,160,2018-01-31,Central,Ontario,Waterloo,775,Small Market,Tea,Green Tea,Regular,Normal
2125,0,68,105,134,725,-170,50,100,2018-01-31,Atlantic,PEI,Cornwall,516,Major Market,Espresso,Caffe Mocha,Regular,Normal
2126,0,132,144,96,862,-120,140,180,2018-01-31,West,British Columbia,Kelowna,620,Major Market,Coffee,Decaf Irish Cream,Decaf,Normal
2127,0,201,207,90,965,-70,140,150,2018-01-31,Atlantic,PEI,Cornwall,516,Major Market,Herbal Tea,Mint,Decaf,Normal
2128,0,111,88,54,525,-30,80,70,2018-01-31,Atlantic,New Brunswick,Miramichi,598,Small Market,Herbal Tea,Mint,Decaf,Normal
2129,0,111,88,52,525,-30,120,110,2018-01-31,Atlantic,New Brunswick,Bathurst,580,Small Market,Coffee,Decaf Irish Cream,Decaf,Normal
2130,0,111,88,52,525,-20,80,70,2018-01-31,North,Nunavut,Iqaluit,314,Small Market,Herbal Tea,Lemon,Decaf,Normal
2131,0,141,63,90,435,-10,120,60,2018-01-31,Atlantic,Newfoundland,Conception Bay South,2300,Major Market,Espresso,Caffe Mocha,Regular,Normal
2132,0,101,37,67,261,0,70,30,2018-01-31,North,Nunavut,Pangnirtung,573,Small Market,Herbal Tea,Chamomile,Decaf,Normal
2133,0,101,37,66,261,-10,70,30,2018-01-31,Atlantic,New Brunswick,Bathurst,580,Small Market,Espresso,Caffe Mocha,Regular,Normal
2134,0,101,37,66,261,0,60,20,2018-01-31,Atlantic,New Brunswick,Miramichi,598,Small Market,Tea,Darjeeling,Regular,Normal
2135,0,101,37,66,261,0,80,30,2018-01-31,North,Northwest Territories,Hay River,4500,Small Market,Espresso,Caffe Mocha,Regular,Normal
2136,0,73,29,47,169,10,40,10,2018-01-31,Atlantic,New Brunswick,Miramichi,598,Small Market,Tea,Green Tea,Regular,Normal
2137,0,73,29,47,169,-10,50,20,2018-01-31,North,Nunavut,Rankin Inlet,660,Small Market,Tea,Earl Grey,Regular,Normal
2138,0,73,29,46,169,0,50,20,2018-01-31,Atlantic,New Brunswick,Bathurst,580,Small Market,Espresso,Caffe Latte,Regular,Normal
2139,0,73,29,46,169,0,60,20,2018-01-31,North,Northwest Territories,Hay River,4500,Small Market,Espresso,Regular Espresso,Regular,Normal
2140,0,85,34,48,197,0,50,20,2018-01-31,North,Northwest Territories,Hay River,4500,Small Market,Herbal Tea,Lemon,Decaf,Normal
2141,0,85,34,48,197,0,60,20,2018-01-31,North,Nunavut,Kugluktuk,816,Small Market,Tea,Green Tea,Regular,Normal
2142,0,85,34,47,197,10,90,40,2018-01-31,Central,Ontario,Waterloo,775,Small Market,Coffee,Colombian,Regular,Normal
2143,0,162,95,55,608,30,180,110,2018-01-31,West,British Columbia,Kelowna,620,Major Market,Coffee,Amaretto,Regular,Normal
2144,0,168,63,91,435,20,130,50,2018-01-31,Prairie,Alberta,Edmonton,450,Major Market,Herbal Tea,Lemon,Decaf,Normal
2145,0,168,63,91,435,20,150,60,2018-01-31,West,British Columbia,Vancounver,510,Major Market,Coffee,Decaf Irish Cream,Decaf,Normal
2146,2,168,63,90,435,40,180,70,2018-01-31,Central,Ontario,Kitchener,503,Large Market,Coffee,Amaretto,Regular,Normal
2147,6,69,28,32,965,20,60,20,2018-01-31,Atlantic,New Brunswick,Bathurst,580,Small Market,Herbal Tea,Lemon,Decaf,Normal
2148,6,69,28,32,965,20,70,30,2018-01-31,Central,Ontario,Waterloo,702,Small Market,Coffee,Decaf Irish Cream,Decaf,Normal
2149,8,69,28,30,965,20,60,20,2018-01-31,Atlantic,Nova Scotia,Amherst,6000,Small Market,Coffee,Colombian,Regular,Normal
2150,11,201,75,103,522,20,170,70,2018-01-31,Prairie,Manitoba,Brandon,1200,Small Market,Espresso,Caffe Mocha,Regular,Normal
2151,11,201,75,103,522,10,150,60,2018-01-31,Atlantic,Newfoundland,Corner Brook,2850,Small Market,Tea,Earl Grey,Regular,Normal
2152,12,201,75,102,522,20,120,40,2018-01-31,Atlantic,Nova Scotia,Cape Breton ,6200,Small Market,Tea,Green Tea,Regular,Normal
2153,12,201,75,102,522,10,150,60,2018-01-31,North,Yukon,Whitehorse,504,Small Market,Espresso,Caffe Latte,Regular,Normal
2154,14,92,35,40,196,10,70,30,2018-01-31,Atlantic,New Brunswick,Bathurst,580,Small Market,Espresso,Decaf Espresso,Decaf,Normal
2155,14,92,35,40,196,10,50,20,2018-01-31,Atlantic,New Brunswick,Miramichi,598,Small Market,Tea,Earl Grey,Regular,Normal
2156,14,213,79,107,551,20,190,80,2018-01-31,Atlantic,Newfoundland,Corner Brook,2850,Small Market,Coffee,Colombian,Regular,Normal
2157,14,213,79,107,551,60,230,90,2018-01-31,Atlantic,Nova Scotia,Cape Breton ,6200,Small Market,Coffee,Decaf Irish Cream,Decaf,Normal
